4344	5		friendly staff
905	6		surprisingly good food
811	6		very nice breakfast food
810	6		good breakfast
398	15		good CNN
1586	16		just in front bus station
4232	5		most helpful staff
464	14		excellent mini bar
2420	0		very good Shower
3823	11		Plenty of space
118	4		Beautiful hotel
602	14		no minibars
4224	5		Friendly staff
4522	5		really friendly Staff
3833	11		really small room
1316	16		Great location
199	15		good places
759	6		delicious food
2693	8		fresh sheets
2364	0		decent size hairdryer
3182	2		awful room
3884	11		very small Room
3427	3		quiet room
1912	16		near Everything
4857	7		not worth breakfast
4924	7		expensive London
2849	2		Very clean room
3574	11		bigger Dining room
351	4		beautifully appointed Hotel
1824	16		friendly location
3650	11		cosy Rooms
80	15		Brilliant hotel
4320	5		heated receptionists
3916	10		Uncomfortable hot air
561	14		liked bar lounge area
1257	16		very good Location
21	4		comfortable hotel
1728	16		so central Position
1908	16		Nicely situated areas
855	6		Good breakfast
4481	5		incredibly welcoming staff
621	14		free parking
482	14		very cosy Bar
3389	3		quiet central
325	4		decorated apartment
3483	3		good silence
3860	11		ease access to room
670	6		laughable Food options
4379	5		pleasant staff
919	6		Nice food
4056	5		rude restaurant staff
2530	8		rather stained Rug
1217	16		very well located Breakfast
3120	2		very comfortable room
2908	2		Clean room
425	15		Perfect place
4639	5		Friendly staff
1319	16		not very good location
4452	5		very helpful staff
1615	16		wonderful location
972	6		late breakfast
878	6		very fresh sandwiches
1321	16		just location
1925	16		helpful location
869	6		excellent breakfast
3847	11		small room
384	4		great idea
1891	16		fab location
3046	2		quite nosy Room
2950	2		very happy room
2526	8		super comfortable bed
2669	8		Comfy beds
2033	12		No microwave
995	6		great nesspresso machine
2462	0		did not work shower temperature
2233	0		always full hot tub
1149	15		Really enjoyable stay
1861	16		very short walk to restaurants
2726	8		Small beds
756	6		lovely breakfast
1380	16		Perfect location
4712	5		Friendly staff
2126	12		Free Wi
1231	16		great location
3768	11		roomy Rooms
2	15		Very nice hotel
4259	5		courteous staff
1642	16		direct location
1100	15		excellent Everything
367	4		friendly hotel
487	14		proper facilities
1851	16		walking distance location
3732	11		a little small compacted rooms
1990	12		Very poor welcome
4329	5		intrusive staff
369	4		beautiful hotel
2557	8		comfy bed
184	14		not working equipment
3604	11		very cramped room
4861	7		not replenished coffee facilities
2873	2		lovely room
544	14		not on offer Parking
3602	11		double room
3558	11		very comfortable upgrade room
3702	11		spacious room
2346	0		desperate need entrance to
1849	16		Easy access to Euston
1424	16		nice location
2835	8		Excellent bed
3371	3		noisy rooms
704	6		considerate Breakfast meetings
2476	8		amazingly cozy comforter
2399	0		not enough bath water
692	6		decent food
3742	11		small kitchenette
806	6		great Breakfast
22	4		clean atmosphere
2757	8		very comfortable bed
3994	13		nice view
365	4		great sense
399	5		not very hospitable people
4051	17		no safe
4757	5		helpful staff
1023	6		fabulous lunch
4044	17		nice area
3155	2		spotless Room
4506	5		really amazing service
1940	16		really close to Sloterdijk station
3838	11		not lift rooms
3202	9		too cold Lighting
2699	8		worn bed
4610	5		warm welcome
1818	16		lovely Location stuff
618	14		beautiful bar
285	4		Lovely choice
3848	11		little shelf space
4574	5		Friendly staff
1769	16		walking distance location
1279	16		Very close to Location
1645	16		just awesome right next to tube
4726	5		very quickly Staff
4663	5		Friendly staff
881	6		Too much Chlorine
179	5		very friendly personal
3755	11		large Room
4648	5		very helpful Staff
3988	13		great view
2708	8		Extra comfy bed
1488	16		calm location
1870	16		Excellent location
4599	5		polite staff
4050	17		Reasonable distances
737	6		burnt pastries
1290	16		good Location
1081	6		excellent breakfast
1776	16		just across bakery
2402	0		no wardrobes
1280	16		great location
2478	8		very old duvet
4945	7		close to Euro
1300	16		near location
104	4		Lovely Hotel
105	15		awful experience
1271	16		perfect location
3696	11		too small old fashioned breakfast room
4300	5		amazing staff
845	6		not happy breakfast
3398	3		very relaxed atmosphere
387	4		sparkling hotel
3241	9		narrow stairs
4402	5		really lovely staff
3801	11		tiny room lock
4808	5		friendly staff
4738	5		not happy staff
2245	0		No fridge
667	6		Liked tea coffee
2148	12		Poor service
4021	13		did balcony window
1559	16		a bit industrial location
2434	0		clean hot water
1978	12		very slow internet
4643	5		friendly staff
358	4		Good atmosphere
4821	5		welcoming staff
2865	2		fabulous room
2161	12		weren t cleared very quickly queues
82	4		upgraded hotel
4084	5		conveniant kettle
1841	16		Convenient location
4597	5		very pleasant Staff
1878	16		Great Location
2120	12		good use of
164	4		very comfortable hotel
4684	5		polite reception
427	11		Small hotel
2075	12		no internet
2930	2		very comfortable Room
4644	5		amazing staff
3252	9		too low mirror
1241	16		good location
3749	11		tiny room
126	6		lovely eating establishment
1102	15		great Everything
824	6		superb eat
2758	8		large bed
2717	8		pushed bed
4132	5		very helpful Staff
3114	2		clean product
2794	8		good bed
746	6		very good Nespresso
4632	5		friendly Staff
2561	8		excellent bed
3889	11		very small window
4475	5		Very friendly staff
3481	3		wasn t working Air conditioning
1048	6		no breakfast supplied
2058	12		lethal handrail
4126	5		friendly reception staff
4286	5		Friendly staff
1282	16		a bit far out location
2920	2		Clean room
2224	0		nowhere Bathroom
849	6		Excellent coffee
4752	5		lovely staff
732	6		poor dinner
477	14		Good facilities
2129	12		Free wifi
4098	5		awkward Reception
5	15		very nice hotel
1058	6		best buffet breakfast
2466	0		soft toilet roll
577	14		no facilities
660	6		Great breakfast
2021	12		really easy check in
4567	5		really staff
1510	16		best location
1649	16		loved location
724	6		small breakfast
2107	12		dreadful reception
1759	16		5 minutes walk covent garden
2609	8		very hard bed
3167	2		very good rooms
1206	16		within location
3600	11		Smallest hotel room
4030	17		extremely highway construction
2864	2		very good Rooms
3524	11		very very tiny lift
2094	12		did not work Socket
3513	11		small radiator
3530	11		rather small Room
2030	12		no change of
3657	11		well equipped room
376	4		Very comfortable hotel
3717	11		outdated room
1704	16		centrally located handy and shopping
3807	11		too small rooms
3453	3		creaking floorboards
3921	10		too hot air con
2036	12		lacking etiquette
3699	11		very comfortable rooms
3814	11		lot smaller Rooms
857	6		Good breakfast
0	4		nice decoration
4104	5		extremely pleasant reception staff
4517	5		super friendly staff
2510	8		large bed
1183	15		excellent comfort
1490	16		Far from centre of london
2529	8		extremely comfortable bed
1882	16		easy to get to
1629	16		Great location
2158	12		great services
1453	16		good location
1381	16		quite a walking distance centre
2773	8		very comfortable beds pillows
1764	16		many restaurants
2406	0		great shower
181	4		enjoyable design
2992	2		clean room
2222	0		no water
2291	0		loved shower
3029	2		brilliant room
3386	3		a bit boring music
1245	16		Loved apples
4782	5		lively staff
3682	11		HUGE understatement
436	4		Victorian building
2593	8		comfy bed
3962	13		no balcony
639	6		fresh food
77	4		Beautiful building
437	4		great Terrace overlooking the canal
2293	0		Good shower
4000	13		great views of the canal
3934	13		short walk high street
1610	16		near Location
3191	9		broken light
942	6		Great breakfast
4822	5		amazing Staff
694	6		very simple breakfast
4688	5		lovely staff
2477	8		clean Beds
521	14		nice fridge mini bar
2097	12		late check outs
726	6		most disgusting treatment
3128	2		basic cleanliness
4913	7		very cheap table
2147	12		very good reception
1947	16		10 min walking hotel
2735	8		a little narrow mattress
135	4		attractive Building
4099	5		ok staff room
327	6		very lively restaurant
4598	5		helpful staff
3331	9		quite difficult TV lighting
4476	5		good staff
123	4		beautiful building
4540	5		lovely hotel staff
2054	12		no comments
3519	11		tiny rooms
4768	5		excellent staff
4109	5		excellent staff
890	6		hot Food
1876	16		key locations
1686	16		Good location
1784	16		nearby tube
2160	12		unreliable Boat transfer
3792	11		fantastic room
691	6		Interesting pancake machine
4368	5		lovely Staff
1516	16		good location
4123	5		really nice Staff
948	6		scanty breakfast
1561	16		close to location
2431	0		even smaller Showering
2825	8		most comfortable bed
3087	2		very clean Room
310	15		fantastic Hotels
4820	5		helpful Staff
2442	0		fabulous bathroom
4242	5		very polite Staff
1277	16		amazing location
803	6		very good breakfast
2671	8		no room chair
1785	16		Good location
1080	6		really nice continental breakfast selection
1180	15		automated hotel
2326	0		beautiful bathroom
3866	11		Slightly bigger room
3626	11		a little small Room
2554	8		thin mattress
991	6		poor breakfast
3692	11		Two rooms
2393	0		broken toilet seat
4539	5		2min walk staff
560	14		Excellent facilities
3947	13		stunning views of the canal
1647	16		Good location
2846	2		clean comfortable Rooms
2199	0		fresh towels
2500	8		uncomfortable Bed
1113	15		so hotel
2943	2		better room
4869	7		high class restaurant
2257	0		a little small Bath
1777	16		exceptional Stage
4036	17		Nice quiet neighborhood
2294	0		lack of drawers
4826	5		helpful people
3883	11		very very small rooms
4759	5		Friendly staff
88	4		Very busy place
4898	7		exorbitant rate
3851	11		bigger room
4847	5		very helpful Staff
2348	0		no towel rack
2394	0		pretty good bathrooms
283	4		quite shabby value for
2321	0		light bathroom
4685	5		friendly staff
1743	16		available by walk 20 minutes attraction
3053	2		wasn t cleaned room
1186	16		2 3 minutes walk away Underground
675	6		hotter breakfast
2220	0		obstructed sink
3146	2		very elegant rooms
537	14		great bar
614	14		good facilities
2484	8		very small bed
1905	16		Close to access to center of
4525	5		gracious manager
2672	8		good Bed
4958	7		cheap little
133	4		Beautiful boutique
411	16		good for parks
447	4		Comfortable hotel
2373	0		really dusty Bathroom
897	6		not better buffet breakfast
2324	0		crazy shower
2282	0		hot strong showers
4838	5		easy staff
1216	16		Good location
2499	8		very comfy Bed
3560	11		spacious Room
1952	12		efficient service
3990	13		No window
1148	15		No everything
4996	7		a bit pricey Breakfast
3323	9		friendly tubestation
2608	8		surprisingly comfy Bed
4420	5		Proximity staff
1210	16		great location
633	6		messy breakfast
3138	2		clean Rooms
4893	7		High cost of
3554	11		cramped shabby
3088	2		clean rooms
3631	11		a little smaller room
2627	8		no extra blankets
2883	2		a bit tired Furnishings
4255	5		friendly staff
4790	5		pleasant Staff
3296	9		plenty of power plugs
2787	8		very small bed
4107	5		pleasant Bar staff
3163	2		Very good room
1590	16		nearby Underground
4190	5		great staff
1165	15		Couple restaurants
4323	5		Excellent staff
3671	11		better bedroom facilities
3490	3		scruffy air conditioner
2571	8		stained carpet
1542	16		perfect across location
1566	16		Located near access to
2520	8		uncomfortable bed
830	6		excellent meal
1810	16		Great location
3489	3		lacked atmosphere
1433	16		10 mins walk subway stations
219	15		good nights
1720	16		excellent location
2607	8		large bed
3273	9		very uncomfortable curtain
3320	9		Not keen lights
4719	5		friendly staff
4524	5		Quite noisy cleaning staff
2629	8		great linen
3533	11		comfortable room
1729	16		Excellent location
659	6		unsurpassed breakfast
4972	7		good price
1027	6		not included breakfast
3867	11		tiny room
3864	11		Huge room
356	4		really close to wall
4210	5		extremely helpful staff
4817	5		extremely attentive Staff
4544	5		very friendly staff
1301	16		great location
2999	2		clean room
3571	11		as luxurious rooms
1682	16		excellent Room breakfast location
2745	8		excellent Bed
1823	16		20 30min bus ride
1770	16		great location
1879	16		2mins walk Euston station
2744	8		large bed
4117	5		polite Staff
1966	12		Excellent service
3227	9		too hot Room
4586	5		unwell chef
443	4		Wonderful little
1175	15		excellent overall presentation
1902	16		good 20mins from dam square
2573	8		Comfy beds
4483	5		friendly staff
1400	16		quick 20 minutes to get bus stop
2025	12		not free wifi
3738	11		very spacious room
1671	16		nice Centraal station
4129	5		highly rude manager
3783	11		Very small room
713	6		no breakfast
4909	7		too expensive city centre
1438	16		100 yds from hotel
4907	7		over priced Price of breakfast
2369	0		like shower
4832	5		very helpful Staff
4920	7		prohibitively expensive wifi
397	15		very interesting hotel
3348	3		audible bidet
2096	12		Late checkout
3553	11		really small roof
3667	11		small room
2866	2		clean comfortable room
1583	16		good location
318	4		a little bit old hotel
57	15		nice hotel
4249	5		helpful Staff
4933	7		reasonably priced parking
1254	16		very good location
1013	6		nice fruit
4682	5		very helpfull Staff
2960	2		comfort Room
191	2		clean hotel
148	4		Fresh flowers
1956	12		disappointing experience
2440	0		Nice bathroom
1443	16		great location
4294	5		10 staff
2243	0		Extremely small bathroom
4619	5		very very kind staff
4380	5		beautiful staff
4702	5		Friendly staff
2011	12		very small Keycard
4681	5		helpful staff
2940	2		always clean room
214	7		cheapest hotel
1062	6		warm food
2720	8		great Bed
535	14		excellent facilities
779	6		not included Breakfast
4192	5		accommodating staff
2128	12		hard equipment
3451	3		didn t work Air conditioner
4667	5		very pleasant restaurant staff
2654	8		softer bed
3940	13		poor view
3979	13		overlooking windows
3607	11		excellent Room standard
4776	5		very good Waiter
1482	16		fabulous location
1281	16		absolutely excellent Location
3701	11		comfortable rooms
4209	5		so welcoming staff
4336	5		Friendly staff
539	14		no spa
3817	11		less rooms
3355	3		Noisy rooms
32	15		poor choice
2446	0		a bit complicated shower
2855	2		cleaned Suite
3746	11		cramped Bedroom
4865	7		limited choices
4787	5		Very impressed quality
1934	16		isolated location
4871	7		reasonably priced food
4980	7		excellent value for money
3024	2		not as clean room
422	6		beautiful cafe section
2509	8		very comfy Beds
4001	13		amazing window
673	6		excellent Meals
3888	11		spacious room
31	2		not cleaned Room
4028	13		Very basic street
611	14		No internet facility
3521	11		comfortable room
3958	13		No opening window
2281	0		modern Bathroom facilities
1353	16		Excellent location
4422	5		so helpful staff
1992	12		Excellent service
2017	12		great Wifi
819	6		Lovely breakfast
1432	16		Very good location
1906	16		far from city center
2370	0		superficially clean Bathroom
4024	13		close to busy balcony
3172	2		dated room
284	4		interesting history
1979	12		slow Wifi
1831	16		nearby restaurants
2048	12		Nice reception
122	4		wonderful decor
908	6		free breakfast
1035	6		Good breakfast
439	4		lots of colourful markets
1251	16		lots location
4460	5		Courteous staff
4293	5		helpful staff
3256	9		quite pleasant Lobby area
622	14		good aircon
4617	5		assistance staff
2968	2		tidy room
4108	5		helpful staff
970	6		good coffee
3509	11		very small Room
3058	2		broken rooms
3740	11		Tiny room
1414	16		Very close to office
4767	5		enthusistic staff
920	6		good breakfast
3730	11		really small room
2698	8		very well slept
4152	5		helpful Reception staff
1832	16		very convenient location
586	14		automatic mini bar
525	14		no bars
1125	15		usual Marriot overall stay
2231	0		didn t work that good shower
215	16		nice neighborhood
1457	16		half an hour Station
407	4		nice personal touches
3070	2		nice bedroom
2178	12		did not work kettle
700	6		good delicious Chinese restaurant
1332	16		just a street away from shops
4672	5		not close to Staff
4423	5		good lots of resteraunts
2820	8		very comfortable beds
4267	5		great staff
279	4		pleasant decor
51	4		excellent design
4824	5		helpful staff
1026	6		fine breakfast
1025	6		absolutely wonderful Breakfast
3147	2		ugly room
2549	8		bed comfortable
3006	2		awful room
4443	5		happy Staff
2578	8		comfy bed
1505	16		clean location
3472	3		VERY NOISY air conditioning
3462	3		quiet street
3064	2		out of use rooms
2404	0		very small bathroom
2056	12		great service
615	14		Loved spa
2251	0		excellent bathroom
4097	5		pleasant staff
1801	16		near to train station
2136	12		lacking electrical repairs
3072	2		very badly room
2716	8		Comfy bed
3954	13		clean waterfall
717	6		friendly breakfast
3903	1		wasn t working television
2740	8		massive bed
4875	7		expensive Breakfast
3284	9		Lovely fixtures
3220	9		Lots soundproofing
1513	16		right next to comfort
1398	16		convenient metro stop
2548	8		rather small bed
3176	2		friendly rooms
1314	16		not central location
2061	12		Nice KitKat
4912	7		steep cost
3882	11		very small room
4311	5		a little inexperienced front desk staff
2114	12		comfortable self service kiosks
2935	2		not acceptable rooms
4709	5		lovely gentlemen
863	6		complimentary champagne
491	14		Very good Pool
4496	5		excellent staff
2670	8		large furniture
2900	2		very clean room
1045	6		nearby food options
1593	16		A minute walk high street
2657	8		wasn t changed bed linen
4238	5		friendly staff
3806	11		very well designed room
4527	5		very rude Staff
3488	3		extra soundproof breakfast
1771	16		in tourist attractions
2817	8		lovely bed
4067	5		very helpful staff
2327	0		tiny Toilet
3152	2		clean room
2895	2		immaculately clean rooms
3564	11		minimal room
1630	16		excellent location
2737	8		uncomfortable ok mattress
3754	11		minimal courtyards
1920	16		friendliness Position
3706	11		quite small Rooms
3585	11		too old room facilities
2805	8		very comfy stay
1376	16		very clean location
2091	12		busy rate
3777	11		very small not size
2166	12		nice touch
4327	5		very friendly staff
3082	2		Poor room
52	15		very nice hotel
2665	8		difficult Bed
1368	16		Great for town centre
1999	12		wasn t very good Check in
1600	16		great location
141	4		lovely Park
3052	2		pretty grim Room
1711	16		Fantastic location
2782	8		spacious bed
986	6		cold breakfast
3458	3		bonus traffic noise
4449	5		extremely busy Staff
3315	9		a little awkward entrance
4676	5		very tired staff
409	16		lovely communal areas
1297	16		Excellent location
1385	16		wonderful location
1393	16		perfect location
139	15		big name
2361	0		overpaid bathroom
2000	12		lacks variety
4166	5		Daily room service
4602	5		friendly staff
2308	0		beautiful bathroom
3209	9		No natural lighting
79	4		very pretty Terrace
296	4		lots of setting up
1798	16		Perfect location
1263	16		outdated metro
4883	7		Very good value for money
1015	6		Great breakfast
2286	0		great shower
722	6		nice Breakfast
2634	8		awful Beds
3872	11		very spacious room
1688	16		great location
781	6		nearly cold sauce
1136	15		excellent restaurant choice
509	14		lack of parking
4851	5		not interested Reception
2034	12		frequent service into
4607	5		attentive Staff
4530	5		very nice Staff
227	4		not working towels
2876	2		needed furniture
964	6		spoilt breakfast
1039	6		Free breakfast
4060	5		friendly Staff
2423	0		clean bathroom
433	4		quirky pictures
2007	12		very bad Lining
3997	13		Beautiful view of the skyline of central
4710	5		great service
2242	0		warm shower
2304	0		bad plumbing
3890	11		comfortable room
4153	5		Apathetic staff
3850	11		quite small Room
3518	11		really small bedroom
3516	11		New rooms
382	4		great grocery
1160	15		very impressed hotel
3073	2		fine Room
2165	12		speedy wifi
997	6		English breakfast
1721	16		Great location
4724	5		very hard staff
1270	16		Not in walking distance centre
1104	15		great travelodge
3957	13		no window
2508	8		very comfortable Beds
4400	5		knowledgeable staffs
2839	8		small bed
4196	5		pleasant staff
2060	12		rude alcohol licence
1732	16		close to tram
2591	8		comfortable mattress
2315	0		smaller bathroom
2470	8		Seriously wimpy beds
1563	16		good location
4701	5		clean staff
303	4		nice design
1119	15		far from Hotel
1313	16		Very close to stadium
1203	16		very near Tram station
2432	0		awesome shower
698	6		tough steak
2113	12		friendly service
3639	11		very small room
2494	8		Comfy beds
494	14		Great facilities
3562	11		a little Double
3563	11		very small Room
2649	8		best bed
3853	11		really tiny Single room
1335	16		Good location
4277	5		Love customer service
2635	8		late Bed
1008	6		lots of breakfast
4698	5		good breakfast staff
3375	3		difficult Room temperature controls
1244	16		Convenient location
315	4		brilliant design
888	6		plenty of places for food drinks
3750	11		Large room
4549	5		not professional Indian manager
2597	8		rather hard Mattress
2771	8		not very comfortable bed
4307	5		Excellent staff
3995	13		beautiful views of the river
3673	11		very cozy space
848	6		Nice breakfast room
4299	5		Friendly staff
4085	5		helpful staff
1461	16		near public transport
4939	7		low price
3186	9		useless Lights
4407	5		clean staff
2584	8		Bad pillows
3466	3		very nice super quet
1050	6		very good milk
1802	16		lot of underground connection
1227	16		very good location
2191	12		very slow bistro
589	14		very nice bar
1910	16		not in busy downtown location
1701	16		Modern location
2074	12		not up to par Wifi
4186	5		very pleasant Bar staff
556	14		No bar fridge
2814	8		good bed
1644	16		pleasant tram station
3787	11		well furnished room
2907	2		superb room
2962	2		very clean room
2624	8		not very clean pillows
3603	11		lacking rooms
3638	11		a bit small Rooms
1085	6		excellent breakfasts
386	15		Nice hotel
3212	9		fun mood lighting
2748	8		massive bed
132	4		fantastic restaurant
390	7		fantastic value
1156	15		excellent Hotel experience
871	6		wasn t worth Breakfast
1556	16		Great Location
3401	3		virtually silent quiet
2419	0		nicest bathrooms
3093	2		clean fantastic room
2679	8		threadbare Carpets
319	4		brilliant hotel
4593	5		without customer service
4552	5		Great room service
187	15		wonderful experience
2586	8		ultra powerful beds
2575	8		clean slippers
4405	5		helpful Staff
3292	9		strong musty
485	14		not working Mini bar
3504	11		small rooms
3745	11		Comfortable single room
1219	16		Fantastic location
4950	7		too expensive room fee
2788	8		spacious bed
4341	5		very helpful staff
910	6		fresh coffee
4347	5		very friendly staff
3508	11		Small rooms
3430	3		really bad noise
1182	15		great stay
3830	11		comfortable room
2409	0		excellent showers
331	15		Great new hotel
1009	6		no complementary biscuits
757	6		No milk
2911	2		clean room
3112	2		excellent room
2344	0		Big bathroom
1415	16		good Location
1078	6		Plenty of eating drinking places
568	14		high standard general facilities
3455	3		unique quiet
4425	5		very friendly staff
1494	16		great location
1554	16		very good position
3887	11		great Room
3428	3		VERY noisy occupants
4783	5		bored staff
1624	16		Good location
3737	11		large rooms terrace
2822	8		Very comfortable bed
1116	15		Great hotel
2769	8		great bed
2465	0		Too small bathroom
4589	5		welcoming staff
524	14		congested bar
4608	5		incredibly slow bar staff
3140	2		beautiful roomy
4510	5		clean staff
999	6		No breakfast room
3663	11		spacious desk
3628	11		a little longer stairs
4554	5		very helpful staff
3334	9		nice lounge area
2631	8		super comfy bed
3009	2		clean Room
3827	11		very small Room
837	6		complimentary chocolate
3769	11		small bottles of
3417	3		not Air conditioning
4553	5		clean Staff
3948	13		good surrounding area
417	4		old tiled
2796	8		classic furniture
4953	7		No decaf
3207	9		wasn t serviced Room
1475	16		Great location
2581	8		worn out bed
3105	2		Nice room
2125	12		good printout service
3397	3		a little warm roaring fire
3499	3		very quiet district
2227	0		great shower
795	6		gorgeous fruit
1418	16		great Location
2736	8		Very comfortable beds
4487	5		caring Staff
4922	7		right price
4935	7		5 10 mins bus ticket
2072	12		free upgrade
2073	12		highest customer service
3645	11		cosy room
1487	16		near DLR
173	12		open hotel
1347	16		three minute walk stop
1635	16		Great location
2093	12		17 minutes taxi
4357	5		knowledgeable staff
3829	11		spacious food
4221	5		friendly staff
1702	16		appalling location
4638	5		clean staff
4207	5		perfect staff
4005	13		very obvious view on the waterfront
3023	2		uncomfortable Room
4217	5		friendly Staff
1616	16		Amazing location
1053	6		good breakfast
1636	16		close to city
3373	3		very noisy drinks facilities
2543	8		very hard mattress
2823	8		very comfortable beds
2501	8		comfortable beds
758	6		Good continental breakfast
2194	12		didn t work Internet
892	6		Very poor breakfast
4686	5		nicer staff
4736	5		very helpful staffs
121	5		very friendly Stuff
4866	7		very good value for money
4634	5		full staff
2797	8		comfortable Beds
720	6		Large coffee
3312	9		high Heating
1472	16		very close to centre
3987	13		lots of view on
2812	8		comfy Beds
3013	2		heated room
289	4		lovely pictures
4819	5		helpful hotel
1599	16		attentive wellness center
4802	5		helpful Staff
232	4		good courtyard
3471	3		pleasant atmosphere
4140	5		cheerful body
2603	8		modern Bed
4029	17		very public areas
100	4		good atmosphere
1836	16		close to public transport links
4519	5		helpful staff
2041	12		No real table service
508	14		Fantastic Bar
4004	13		quiet View cleanliness
418	4		nice stroop
3870	11		basic Accommodation
4171	5		Rudest staff
3598	11		a bit small room
3113	2		comfortable lobby
2329	0		No movies
1481	16		far from location
3539	11		comfortable room
742	6		amazing breakfast
4138	5		friendly staff
4317	5		Very pleasant staff
1038	6		brand new tea
2435	0		small Bathroom
4241	5		superb Staff
4535	5		thoroughly unhelpful staff
4879	7		a little bit high cost
976	6		very helpful Breakfast
60	15		best hotels
873	6		always very good Food
1367	16		too far Location
222	15		bad hotel
1672	16		great location
4966	7		and very reasonable price
2401	0		good bath
481	14		very clean bar area
1095	6		simple food
50	2		clean place
1199	16		very convenient venue
3198	9		worst carpet
2351	0		elaborate bathrooms
839	6		not included Breakfast
4585	5		welcoming booking
2989	2		very clean room
1837	16		Convenient bagel cafe
4227	5		Friendly staff
56	15		very nice hotel
4115	5		great staff
516	14		great airconditoned
3576	11		very cramped extremely Room
3912	1		didn t work properly TV
368	4		great design
2031	12		good conenctions
65	15		Perfect Place
1410	16		close to tube stations
3150	2		clean bed
2414	0		fantastic rain shower
4278	5		excellent staff
2269	0		fabulous kitchen facilities
4999	7		Overpriced bar
3861	11		very very small rooms
1017	6		great food
1469	16		Too far away shops
1228	16		not free tram
1740	16		very convenient Location
2421	0		old bathroom
1212	16		excellent location
3612	11		small rooms
3086	2		nice room
3552	11		Modern interior
4019	13		really disgusting window
2770	8		lovely low leather sofas
3468	3		very quiet Air con
3770	11		adequate room
2878	2		clean room
958	6		continentle breakfast
2653	8		ever Dreadful pillows
605	14		No facilities
2177	12		nice lines
3133	2		spotlessly clean room
886	6		bright continental breakfast
1941	16		5 min walk away tube
638	6		very tasty Breakfast
2917	2		good room
438	4		Decorated water
1343	16		60 minutes metro line
2127	12		problem room
4620	5		ok staff
2154	12		40 minutes getting to
3054	2		cleaned room
4388	5		kind customer service
3836	11		very small rooms
4173	5		very helpful staff
1867	16		good location to
1774	16		amazing location
2084	12		big smile
677	6		Hot breakfast
203	15		Very nice hotel
2619	8		large beds
2004	12		weren t working channels
4474	5		extremely happy staff
884	6		extremely content food
3399	3		quiet space
454	4		neat clean hotel
1276	16		good near Paddington station
2092	12		unbelievable selection from
1877	16		10 min walk away Museums
1409	16		Clean access to the tram station
4244	5		excellent breakfast staff
2488	8		almost new furniture
2463	0		very nice tub
4105	5		friendly efficient staff
1880	16		Good location
4652	5		very friendly staff
2263	0		too small bathtub
1111	15		really nice stay at
3456	3		Nice quiet room
1430	16		clean tram stop
4537	5		clean staff
3589	11		cramped Dining area
2157	12		Bad service quality
1087	6		excellent breakfast
1786	16		Excellent location
4745	5		helpful staf
1803	16		centrally located Hotel
2743	8		a little firm Bed
4346	5		Super helpful staff
1830	16		4 min walk access
3902	11		very spacious en suite
355	4		Fabulous hotel
2963	2		very tired room
3881	11		good sized rooms
1667	16		easy access to motorway tube rail services
1031	6		Good breakfast
216	4		very stylish hotel
935	6		Not the best breakfasts
840	6		not that good Breakfast
4225	5		Friendly staff
1374	16		close to underground stations
346	4		Lovely hotel
3141	2		lovely room
3276	9		no fan
1289	16		a experiences
308	4		most amazing town
3287	9		peeling off drain
1873	16		brilliant location
4773	5		Extremely friendly service
1742	16		perfect location
4957	7		high price
3810	11		cramped everything
3196	9		Very nice interiors
1858	16		perfect near to Location
4414	5		very nice Staff
654	6		tasty food
3674	11		tiny rooms
4993	7		Limited menu
2141	12		lovely reception area
1937	16		nice location
1794	16		excellent location
4010	13		perfect evening walk by riverside
668	6		no food
656	6		cold Breakfast
2848	2		lovely room
2130	12		no tissue roll
440	4		big hotel
4045	17		quiet area
3232	9		Brand new looking interiors
1000	6		excellent breakfast
3268	9		soundproofed doors to
4257	5		helpful staff
1342	16		useful Ferry
4931	7		Good value for money
1684	16		missing products
4163	5		Friendly staff
1324	16		Next metro station
1991	12		excellent condition shirts
2076	12		small wifi
864	6		rather sad Breakfast
1753	16		Far from centre
4047	17		friendly area
1173	15		very easy hotel
3559	11		great room
3383	3		very noisy room
1872	16		Fantastic location
37	4		Nice Ambience
4467	5		helpful staff
3840	11		roomy pictures
4395	5		great staff
749	6		plain Bacon
2412	0		lovely bathroom
2694	8		comfy Beds
1699	16		plenty of Location
165	2		not cleaned room
3211	9		horrifically big damp
3764	11		Luxurious facilities
559	14		good Spa
823	6		Great buffet breakfast
2397	0		nice with ironing facilities
4855	5		attentive facilities
574	14		Plenty of public seating areas
1462	16		completely doable centre
4392	5		helpful Staff
3723	11		big room
2630	8		proper comfy bed
1083	6		great restaurant
1230	16		Good clean location
3340	9		a bit dark Decor
2198	12		Lack of maintenance
684	6		best food
900	6		Excellent breakfast
2776	8		clean bedlinen
2541	8		hard mattresses
395	4		old house
3876	11		insufficient changing rooms
3779	11		small room
1072	6		very good restaurant food
534	14		Fantastic level of choice
4816	5		very polite Staff
1963	12		poor Reception
1745	16		close to caf
4723	5		high level of service to
1287	16		nearby London
1419	16		Close to everything
2170	12		great touch
772	6		fab food
2445	0		modern bathrooms
1677	16		short underground ride
798	6		horrible waffles
3761	11		comfortable rooms
1412	16		perfect Location
1627	16		close to Earls
926	6		poor breakfast
966	6		delicious high
274	2		clean hotel
226	4		too old Property
2746	8		Tastefully decorated bed central location
1010	6		very basic Breakfast
2185	12		Great service
3633	11		very small bedroom
4364	5		helpful staff
719	6		Excellent breakfast
4971	7		Free apples
3361	3		very quiet sleeping
